"gene_id"	"gene_symbol"	"length"	"gc"
"ENSG00000160307"	"S100B"	1806	0.526578073089701
"ENSG00000160310"	"PRMT2"	7603	0.497172168880705
"ENSG00000160318"	"CLDND2"	1156	0.636678200692042
"ENSG00000160321"	"ZNF208"	11907	0.379272696733014
"ENSG00000160323"	"ADAMTS13"	5708	0.635599159074983
"ENSG00000160325"	"CACFD1"	3520	0.625568181818182
"ENSG00000160326"	"SLC2A6"	3531	0.615406400453129
"ENSG00000160336"	"ZNF761"	4674	0.407145913564399
"ENSG00000160339"	"FCN2"	1062	0.598870056497175
"ENSG00000160345"	"C9orf116"	1864	0.519849785407725
"ENSG00000160352"	"ZNF714"	9842	0.379089615931721
"ENSG00000160360"	"GPSM1"	5138	0.666017905799922
"ENSG00000160392"	"C19orf47"	4875	0.491487179487179
"ENSG00000160396"	"HIPK4"	2446	0.570318887980376
"ENSG00000160401"	"CFAP157"	4704	0.607142857142857
"ENSG00000160404"	"TOR2A"	3790	0.598153034300791
"ENSG00000160408"	"ST6GALNAC6"	5307	0.561145656679857
"ENSG00000160410"	"SHKBP1"	3934	0.595577020843925
"ENSG00000160439"	"RDH13"	8602	0.539409439665194
"ENSG00000160445"	"ZER1"	4370	0.563157894736842
"ENSG00000160446"	"ZDHHC12"	2596	0.622496147919877
"ENSG00000160447"	"PKN3"	3393	0.643972885352196
"ENSG00000160460"	"SPTBN4"	11767	0.636610860882128
"ENSG00000160469"	"BRSK1"	3954	0.632776934749621
"ENSG00000160471"	"COX6B2"	3720	0.603225806451613
"ENSG00000160505"	"NLRP4"	3942	0.489852866565195
"ENSG00000160539"	"PLPP7"	4349	0.582432743159347
"ENSG00000160551"	"TAOK1"	16980	0.406595995288575
"ENSG00000160563"	"MED27"	3857	0.477573243453461
"ENSG00000160570"	"DEDD2"	2631	0.567084758646902
"ENSG00000160584"	"SIK3"	10920	0.425915750915751
"ENSG00000160588"	"MPZL3"	3983	0.397439116244037
"ENSG00000160593"	"AMICA1"	8602	0.435480120902116
"ENSG00000160602"	"NEK8"	4412	0.582502266545784
"ENSG00000160606"	"TLCD1"	1336	0.624251497005988
"ENSG00000160613"	"PCSK7"	22049	0.506689645788925
"ENSG00000160633"	"SAFB"	7036	0.518050028425242
"ENSG00000160654"	"CD3G"	3836	0.407194994786236
"ENSG00000160678"	"S100A1"	3030	0.584158415841584
"ENSG00000160679"	"CHTOP"	5625	0.438933333333333
"ENSG00000160683"	"CXCR5"	4293	0.583740973678081
"ENSG00000160685"	"ZBTB7B"	4303	0.625610039507321
"ENSG00000160688"	"FLAD1"	4019	0.534461308783279
"ENSG00000160691"	"SHC1"	4342	0.539613081529249
"ENSG00000160695"	"VPS11"	5907	0.514135771119011
"ENSG00000160703"	"NLRX1"	5320	0.611278195488722
"ENSG00000160710"	"ADAR"	9629	0.479281337625922
"ENSG00000160712"	"IL6R"	6453	0.515574151557415
"ENSG00000160714"	"UBE2Q1"	4190	0.540811455847255
"ENSG00000160716"	"CHRNB2"	5882	0.572084325059504
"ENSG00000160741"	"CRTC2"	3602	0.558300943920044
"ENSG00000160746"	"ANO10"	5285	0.437086092715232
"ENSG00000160752"	"FDPS"	3718	0.549757934373319
"ENSG00000160753"	"RUSC1"	5429	0.616503960213667
"ENSG00000160766"	"GBAP1"	3656	0.469365426695842
"ENSG00000160767"	"FAM189B"	4468	0.583930170098478
"ENSG00000160781"	"PAQR6"	2531	0.599367838798894
"ENSG00000160783"	"PMF1"	2520	0.530555555555556
"ENSG00000160785"	"SLC25A44"	7293	0.505141916906623
"ENSG00000160789"	"LMNA"	6985	0.592412312097351
"ENSG00000160791"	"CCR5"	3672	0.443627450980392
"ENSG00000160796"	"NBEAL2"	12041	0.616643135952163
"ENSG00000160799"	"CCDC12"	4754	0.577618847286496
"ENSG00000160801"	"PTH1R"	2783	0.633489040603665
"ENSG00000160803"	"UBQLN4"	3884	0.525231719876416
"ENSG00000160808"	"MYL3"	2848	0.573033707865169
"ENSG00000160813"	"PPP1R35"	1119	0.658623771224307
"ENSG00000160818"	"GPATCH4"	4437	0.482307865675006
"ENSG00000160838"	"LRRC71"	2649	0.593808984522461
"ENSG00000160856"	"FCRL3"	6450	0.433178294573643
"ENSG00000160862"	"AZGP1"	2584	0.468653250773994
"ENSG00000160867"	"FGFR4"	4810	0.625987525987526
"ENSG00000160870"	"CYP3A7"	3811	0.408029388611913
"ENSG00000160877"	"NACC1"	4736	0.634079391891892
"ENSG00000160882"	"CYP11B1"	4206	0.579648121730861
"ENSG00000160883"	"HK3"	3304	0.550847457627119
"ENSG00000160886"	"LY6K"	4049	0.513954062731539
"ENSG00000160888"	"IER2"	3079	0.616433907112699
"ENSG00000160908"	"ZNF394"	8611	0.494948321913831
"ENSG00000160917"	"CPSF4"	4252	0.569849482596425
"ENSG00000160932"	"LY6E"	2638	0.638741470811221
"ENSG00000160948"	"VPS28"	3769	0.62350756168745
"ENSG00000160949"	"TONSL"	7107	0.627550302518644
"ENSG00000160951"	"PTGER1"	1413	0.719037508846426
"ENSG00000160953"	"MUM1"	9876	0.551640340218712
"ENSG00000160957"	"RECQL4"	4236	0.654154863078376
"ENSG00000160959"	"LRRC14"	6130	0.631810766721044
"ENSG00000160961"	"ZNF333"	11603	0.459536326812031
"ENSG00000160963"	"COL26A1"	3101	0.64205095130603
"ENSG00000160972"	"PPP1R16A"	5414	0.659401551533062
"ENSG00000160973"	"FOXH1"	2017	0.66931085770947
"ENSG00000160991"	"ORAI2"	11107	0.575312865760331
"ENSG00000160993"	"ALKBH4"	2299	0.526315789473684
"ENSG00000160999"	"SH2B2"	2384	0.69253355704698
"ENSG00000161010"	"C5orf45"	8469	0.488251269335223
"ENSG00000161011"	"SQSTM1"	7535	0.581818181818182
"ENSG00000161013"	"MGAT4B"	5495	0.63894449499545
"ENSG00000161016"	"RPL8"	2159	0.591014358499305
"ENSG00000161021"	"MAML1"	5967	0.547008547008547
"ENSG00000161031"	"PGLYRP2"	3107	0.436112005149662
"ENSG00000161036"	"LRWD1"	5899	0.623665027970843
"ENSG00000161040"	"FBXL13"	4009	0.435520079820404
"ENSG00000161048"	"NAPEPLD"	7561	0.40166644623727
"ENSG00000161057"	"PSMC2"	3538	0.391746749576032
"ENSG00000161082"	"CELF5"	6066	0.565446752390373
"ENSG00000161091"	"MFSD12"	5290	0.585633270321361
"ENSG00000161103"	"AC008132.13"	7689	0.555078683834049
"ENSG00000161149"	"AC002472.15"	2122	0.526861451460886
"ENSG00000161179"	"YDJC"	1754	0.673318129988598
"ENSG00000161180"	"CCDC116"	2951	0.609623856319892
"ENSG00000161202"	"DVL3"	6302	0.567756267851476
"ENSG00000161203"	"AP2M1"	4756	0.552144659377628
"ENSG00000161204"	"ABCF3"	5207	0.527367005953524
"ENSG00000161217"	"PCYT1A"	7967	0.455503953809464
"ENSG00000161243"	"FBXO27"	2790	0.491397849462366
"ENSG00000161249"	"DMKN"	7444	0.555749596990865
"ENSG00000161265"	"U2AF1L4"	2875	0.559652173913043
"ENSG00000161267"	"BDH1"	11814	0.478754020653462
"ENSG00000161270"	"NPHS1"	5459	0.578311045979117
"ENSG00000161277"	"THAP8"	1803	0.536882972823073
"ENSG00000161281"	"COX7A1"	586	0.660409556313993
"ENSG00000161298"	"ZNF382"	11319	0.429543245869776
"ENSG00000161328"	"LRRC56"	2765	0.655696202531646
"ENSG00000161381"	"PLXDC1"	9255	0.551917882225824
"ENSG00000161395"	"PGAP3"	3619	0.523348991434098
"ENSG00000161405"	"IKZF3"	10129	0.360450192516537
"ENSG00000161509"	"GRIN2C"	8584	0.618709226467847
"ENSG00000161513"	"FDXR"	3599	0.584606835232009
"ENSG00000161526"	"SAP30BP"	8133	0.541497602360753
"ENSG00000161533"	"ACOX1"	8286	0.446415640839971
"ENSG00000161542"	"PRPSAP1"	6747	0.555061508818734
"ENSG00000161544"	"CYGB"	2753	0.512168543407192
"ENSG00000161547"	"SRSF2"	3017	0.506463374212794
"ENSG00000161551"	"ZNF577"	7510	0.419973368841545
"ENSG00000161558"	"TMEM143"	3523	0.514334374112972
"ENSG00000161594"	"KLHL10"	2325	0.484731182795699
"ENSG00000161609"	"CCDC155"	5619	0.592810108560242
"ENSG00000161610"	"HCRT"	577	0.533795493934142
"ENSG00000161618"	"ALDH16A1"	4589	0.614295053388538
"ENSG00000161634"	"DCD"	878	0.481776765375854
"ENSG00000161638"	"ITGA5"	7383	0.54896383583909
"ENSG00000161640"	"SIGLEC11"	3173	0.567601638827608
"ENSG00000161642"	"ZNF385A"	3179	0.585089650833595
"ENSG00000161643"	"SIGLEC16"	2510	0.577290836653386
"ENSG00000161647"	"MPP3"	4491	0.510354041416166
"ENSG00000161649"	"CD300LG"	4755	0.55478443743428
"ENSG00000161653"	"NAGS"	2751	0.636495819701927
"ENSG00000161654"	"LSM12"	2811	0.496264674493063
"ENSG00000161671"	"EMC10"	10748	0.56698920729438
"ENSG00000161677"	"JOSD2"	1514	0.632760898282695
"ENSG00000161681"	"SHANK1"	7567	0.570107043742566
"ENSG00000161682"	"FAM171A2"	3570	0.595798319327731
"ENSG00000161692"	"DBF4B"	7146	0.564511614889449
"ENSG00000161714"	"PLCD3"	6748	0.599585062240664
"ENSG00000161791"	"FMNL3"	13415	0.472978009690645
"ENSG00000161798"	"AQP5"	1884	0.621549893842887
"ENSG00000161800"	"RACGAP1"	4487	0.433920213951415
"ENSG00000161813"	"LARP4"	8112	0.373150887573965
"ENSG00000161835"	"GRASP"	2823	0.620262132483174
"ENSG00000161847"	"RAVER1"	4979	0.589074111267323
"ENSG00000161849"	"KRT84"	2092	0.571223709369025
"ENSG00000161850"	"KRT82"	2664	0.528153153153153
"ENSG00000161860"	"SYCE2"	1475	0.533559322033898
"ENSG00000161888"	"SPC24"	2839	0.545614653046848
"ENSG00000161896"	"IP6K3"	2793	0.554958825635517
"ENSG00000161904"	"LEMD2"	6782	0.560306694190504
"ENSG00000161911"	"TREML1"	1483	0.561024949426838
"ENSG00000161912"	"RP1-34B21.6"	5804	0.446416264645072
"ENSG00000161914"	"ZNF653"	3217	0.578178427105999
"ENSG00000161920"	"MED11"	1474	0.527815468113976
"ENSG00000161921"	"CXCL16"	2793	0.563551736484067
"ENSG00000161929"	"SCIMP"	4249	0.502000470698988
"ENSG00000161939"	"RNASEK-C17orf49"	1947	0.614278376990241
"ENSG00000161940"	"BCL6B"	4345	0.537629459148447
"ENSG00000161944"	"ASGR2"	2490	0.565461847389558
"ENSG00000161955"	"TNFSF13"	2276	0.575131810193322
"ENSG00000161956"	"SENP3"	3624	0.541114790286976
"ENSG00000161958"	"FGF11"	5080	0.576181102362205
"ENSG00000161960"	"EIF4A1"	5317	0.518713560278352
"ENSG00000161970"	"RPL26"	2476	0.43578352180937
"ENSG00000161980"	"POLR3K"	1869	0.52434456928839
"ENSG00000161981"	"SNRNP25"	3060	0.570915032679739
"ENSG00000161992"	"PRR35"	2245	0.708685968819599
"ENSG00000161996"	"WDR90"	10534	0.638408961458136
"ENSG00000161999"	"JMJD8"	2628	0.653729071537291
"ENSG00000162004"	"CCDC78"	4147	0.653484446587895
"ENSG00000162009"	"SSTR5"	1362	0.676211453744493
"ENSG00000162032"	"SPSB3"	3099	0.667312036140691
"ENSG00000162040"	"HS3ST6"	1236	0.716828478964401
"ENSG00000162062"	"C16orf59"	2848	0.65063202247191
"ENSG00000162063"	"CCNF"	6309	0.569662387066096
"ENSG00000162065"	"TBC1D24"	12213	0.558912634078441
"ENSG00000162066"	"AMDHD2"	4366	0.647732478240953
"ENSG00000162068"	"NTN3"	2188	0.726234003656307
"ENSG00000162069"	"CCDC64B"	4708	0.56393372982158
"ENSG00000162073"	"PAQR4"	2942	0.638681169272604
"ENSG00000162076"	"FLYWCH2"	1338	0.613602391629297
"ENSG00000162078"	"ZG16B"	2665	0.568480300187617
"ENSG00000162086"	"ZNF75A"	8063	0.446483938980528
"ENSG00000162104"	"ADCY9"	10613	0.470460755677
"ENSG00000162105"	"SHANK2"	19336	0.450093090608192
"ENSG00000162129"	"CLPB"	12428	0.477711618925008
"ENSG00000162139"	"NEU3"	7212	0.476012201885746
"ENSG00000162144"	"CYB561A3"	10597	0.525337359630084
"ENSG00000162148"	"PPP1R32"	2400	0.599166666666667
"ENSG00000162174"	"ASRGL1"	4586	0.499563890100305
"ENSG00000162188"	"GNG3"	864	0.560185185185185
"ENSG00000162191"	"UBXN1"	2532	0.525276461295419
"ENSG00000162194"	"LBHD1"	3362	0.534205829863177
"ENSG00000162222"	"TTC9C"	2657	0.454271735039518
"ENSG00000162227"	"TAF6L"	3095	0.602907915993538
"ENSG00000162231"	"NXF1"	6194	0.49628672909267
"ENSG00000162236"	"STX5"	2257	0.519273371732388
"ENSG00000162241"	"SLC25A45"	7855	0.591470401018459
"ENSG00000162244"	"RPL29"	2011	0.542018896071606
"ENSG00000162267"	"ITIH3"	5921	0.559196081742949
"ENSG00000162298"	"SYVN1"	5496	0.538937409024745
"ENSG00000162300"	"ZFPL1"	3120	0.558974358974359
"ENSG00000162302"	"RPS6KA4"	3807	0.645915418965064
"ENSG00000162337"	"LRP5"	6182	0.626496279521191
"ENSG00000162341"	"TPCN2"	7253	0.556597270095133
"ENSG00000162344"	"FGF19"	1821	0.57440966501922
"ENSG00000162365"	"CYP4A22"	3853	0.493122242408513
"ENSG00000162366"	"PDZK1IP1"	1430	0.576223776223776
"ENSG00000162367"	"TAL1"	5700	0.544385964912281
"ENSG00000162368"	"CMPK1"	3844	0.367065556711759
"ENSG00000162373"	"BEND5"	2142	0.516339869281046
"ENSG00000162374"	"ELAVL4"	8382	0.404676688141255
"ENSG00000162377"	"COA7"	4148	0.479508196721312
"ENSG00000162378"	"ZYG11B"	8206	0.399098220814039
"ENSG00000162383"	"SLC1A7"	5407	0.5270945071204
"ENSG00000162384"	"C1orf123"	4504	0.472690941385435
"ENSG00000162385"	"MAGOH"	1363	0.381511371973588
"ENSG00000162390"	"ACOT11"	9768	0.518222768222768
"ENSG00000162391"	"FAM151A"	2006	0.555832502492522
"ENSG00000162396"	"PARS2"	2356	0.471137521222411
"ENSG00000162398"	"LEXM"	1777	0.548677546426562
"ENSG00000162399"	"BSND"	9761	0.526687839360721
"ENSG00000162402"	"USP24"	12023	0.405140148049572
"ENSG00000162407"	"PLPP3"	5272	0.410091047040971
"ENSG00000162408"	"NOL9"	7271	0.515747490028882
"ENSG00000162409"	"PRKAA2"	9362	0.352061525315104
"ENSG00000162413"	"KLHL21"	6901	0.589045065932474
"ENSG00000162415"	"ZSWIM5"	6095	0.485315832649713
"ENSG00000162419"	"GMEB1"	6459	0.466326056665118
"ENSG00000162426"	"SLC45A1"	2888	0.630540166204986
"ENSG00000162430"	"SEPN1"	4421	0.597149966071025
"ENSG00000162433"	"AK4"	7578	0.44550013196094
"ENSG00000162434"	"JAK1"	12620	0.447385103011094
"ENSG00000162437"	"RAVER2"	6070	0.399835255354201
"ENSG00000162438"	"CTRC"	3483	0.546080964685616
"ENSG00000162441"	"LZIC"	5459	0.432130426818099
"ENSG00000162444"	"RBP7"	862	0.513921113689095
"ENSG00000162456"	"KNCN"	2810	0.582562277580071
"ENSG00000162458"	"FBLIM1"	4351	0.581015858423351
"ENSG00000162461"	"SLC25A34"	3338	0.595566207309766
"ENSG00000162482"	"AKR7A3"	1215	0.563786008230453
"ENSG00000162490"	"DRAXIN"	7365	0.531704005431093
"ENSG00000162493"	"PDPN"	3707	0.485837604531967
"ENSG00000162494"	"LRRC38"	2168	0.607933579335793
"ENSG00000162496"	"DHRS3"	3515	0.462019914651494
"ENSG00000162510"	"MATN1"	4604	0.572328410078193
"ENSG00000162511"	"LAPTM5"	3228	0.554213135068154
"ENSG00000162512"	"SDC3"	7065	0.578343949044586
"ENSG00000162517"	"PEF1"	2223	0.529014844804318
"ENSG00000162520"	"SYNC"	3722	0.542987641053197
"ENSG00000162521"	"RBBP4"	9470	0.425765575501584
"ENSG00000162522"	"KIAA1522"	6020	0.62093023255814
"ENSG00000162526"	"TSSK3"	1849	0.547863710113575
"ENSG00000162542"	"TMCO4"	4054	0.523926985693143
"ENSG00000162543"	"UBXN10"	5562	0.466738583243438
"ENSG00000162545"	"CAMK2N1"	2605	0.570441458733205
"ENSG00000162551"	"ALPL"	2980	0.588926174496644
"ENSG00000162552"	"WNT4"	4650	0.646451612903226
"ENSG00000162571"	"TTLL10"	3943	0.636571138726858
"ENSG00000162572"	"SCNN1D"	4025	0.645714285714286
"ENSG00000162576"	"MXRA8"	3622	0.622308117062397
"ENSG00000162585"	"FAAP20"	10916	0.629901062660315
"ENSG00000162591"	"MEGF6"	9021	0.610242766877286
"ENSG00000162592"	"CCDC27"	4238	0.580934403020293
"ENSG00000162594"	"IL23R"	3213	0.405851229380641
"ENSG00000162595"	"DIRAS3"	2049	0.455344070278184
"ENSG00000162599"	"NFIA"	55886	0.373098808288301
"ENSG00000162600"	"OMA1"	3718	0.395373856912318
"ENSG00000162601"	"MYSM1"	13115	0.373694243232939
"ENSG00000162604"	"TM2D1"	5516	0.401559100797679
"ENSG00000162607"	"USP1"	3869	0.397518738692169
"ENSG00000162613"	"FUBP1"	5666	0.385986586657254
"ENSG00000162614"	"NEXN"	4436	0.380748422001803
"ENSG00000162616"	"DNAJB4"	3702	0.374122096164236
"ENSG00000162618"	"ADGRL4"	5798	0.365815798551225
"ENSG00000162620"	"LRRIQ3"	8759	0.335083913688777
"ENSG00000162621"	"LRRC53"	3859	0.414096916299559
"ENSG00000162623"	"TYW3"	4616	0.380415944540728
"ENSG00000162624"	"LHX8"	3977	0.42846366607996
"ENSG00000162627"	"SNX7"	2067	0.426221577164973
"ENSG00000162630"	"B3GALT2"	3548	0.316234498308906
"ENSG00000162631"	"NTNG1"	9138	0.422521339461589
"ENSG00000162636"	"FAM102B"	9350	0.398502673796791
"ENSG00000162639"	"HENMT1"	2426	0.492992580379225
"ENSG00000162641"	"AKNAD1"	5039	0.430641000198452
"ENSG00000162642"	"C1orf52"	3420	0.451169590643275
"ENSG00000162643"	"WDR63"	3923	0.414223808309967
"ENSG00000162645"	"GBP2"	7223	0.364668420323965
"ENSG00000162650"	"ATXN7L2"	5232	0.578746177370031
"ENSG00000162654"	"GBP4"	6141	0.403517342452369
"ENSG00000162664"	"ZNF326"	10988	0.357753913360029
"ENSG00000162669"	"HFM1"	5814	0.409012727898177
"ENSG00000162670"	"BRINP3"	4273	0.385677509946174
"ENSG00000162676"	"GFI1"	5069	0.589859932925626
"ENSG00000162687"	"KCNT2"	7100	0.360845070422535
"ENSG00000162688"	"AGL"	8157	0.36888561971313
"ENSG00000162692"	"VCAM1"	6049	0.384195734832204
"ENSG00000162694"	"EXTL2"	4015	0.398256537982565
"ENSG00000162695"	"SLC30A7"	8600	0.362558139534884
"ENSG00000162699"	"RP11-82O2.1"	943	0.389183457051962
"ENSG00000162702"	"ZNF281"	4895	0.434320735444331
"ENSG00000162704"	"ARPC5"	10650	0.386666666666667
"ENSG00000162706"	"CADM3"	3847	0.572913958929036
"ENSG00000162711"	"NLRP3"	4757	0.497162076939247
"ENSG00000162714"	"ZNF496"	10531	0.495679422656918
"ENSG00000162722"	"TRIM58"	5170	0.48027079303675
"ENSG00000162727"	"OR2M5"	939	0.478168264110756
"ENSG00000162728"	"KCNJ9"	4202	0.584007615421228
"ENSG00000162729"	"IGSF8"	2592	0.585262345679012
"ENSG00000162733"	"DDR2"	11099	0.418416073520137
"ENSG00000162734"	"PEA15"	2806	0.521739130434783
"ENSG00000162735"	"PEX19"	4461	0.484644698498095
"ENSG00000162736"	"NCSTN"	4131	0.493343016218833
"ENSG00000162738"	"VANGL2"	5354	0.536608143444154
"ENSG00000162739"	"SLAMF6"	2746	0.418062636562272
"ENSG00000162745"	"OLFML2B"	3415	0.505710102489019
"ENSG00000162746"	"FCRLB"	2592	0.585648148148148
"ENSG00000162747"	"FCGR3B"	2813	0.452186277995023
"ENSG00000162755"	"KLHDC9"	1720	0.576744186046512
"ENSG00000162757"	"C1orf74"	4684	0.45068317677199
"ENSG00000162761"	"LMX1A"	4185	0.545280764635603
"ENSG00000162769"	"FLVCR1"	6422	0.423076923076923
"ENSG00000162771"	"FAM71A"	2302	0.554300608166811
"ENSG00000162772"	"ATF3"	4040	0.502475247524752
"ENSG00000162775"	"RBM15"	4670	0.524625267665953
"ENSG00000162777"	"DENND2D"	6677	0.510259098397484
"ENSG00000162779"	"AXDND1"	6089	0.431926424700279
"ENSG00000162782"	"TDRD5"	4090	0.453056234718826
"ENSG00000162783"	"IER5"	4201	0.497738633658653
"ENSG00000162804"	"SNED1"	13812	0.573124818997973
"ENSG00000162813"	"BPNT1"	3113	0.400899453902987
"ENSG00000162814"	"SPATA17"	6515	0.383576362240982
"ENSG00000162817"	"C1orf115"	2891	0.533033552404012
"ENSG00000162819"	"BROX"	4980	0.38714859437751
"ENSG00000162825"	"NBPF20"	18995	0.440168465385628
"ENSG00000162836"	"ACP6"	11993	0.472192112065371
"ENSG00000162843"	"WDR64"	4939	0.402713099817777
"ENSG00000162849"	"KIF26B"	14404	0.537628436545404
"ENSG00000162851"	"TFB2M"	1784	0.452354260089686
"ENSG00000162852"	"CNST"	5933	0.414292937805495
"ENSG00000162869"	"PPP1R21"	3998	0.447723861930965
"ENSG00000162873"	"KLHDC8A"	3651	0.486442070665571
"ENSG00000162877"	"PM20D1"	2611	0.490616621983914
"ENSG00000162878"	"PKDCC"	3913	0.621262458471761
"ENSG00000162881"	"OXER1"	1781	0.615384615384615
"ENSG00000162882"	"HAAO"	2726	0.530080704328687
"ENSG00000162885"	"B3GALNT2"	8406	0.418867475612658
"ENSG00000162888"	"C1orf147"	2096	0.533396946564886
"ENSG00000162889"	"MAPKAPK2"	4195	0.587365911799762
"ENSG00000162894"	"FCMR"	3417	0.487562189054726
"ENSG00000162896"	"PIGR"	4372	0.51555352241537
"ENSG00000162897"	"FCAMR"	3541	0.475571872352443
"ENSG00000162909"	"CAPN2"	8585	0.481421083284799
"ENSG00000162910"	"MRPL55"	1886	0.580593849416755
"ENSG00000162913"	"RP11-520H14.6"	3862	0.608493008803729
"ENSG00000162923"	"WDR26"	10976	0.43786443148688
"ENSG00000162924"	"REL"	13170	0.388382687927107
"ENSG00000162927"	"PUS10"	7651	0.427656515488172
"ENSG00000162928"	"PEX13"	5910	0.396954314720812
"ENSG00000162929"	"KIAA1841"	7992	0.396646646646647
"ENSG00000162931"	"TRIM17"	3553	0.590486912468337
"ENSG00000162944"	"RFTN2"	5776	0.378462603878116
"ENSG00000162946"	"DISC1"	12906	0.436773593677359
"ENSG00000162947"	"AC007364.1"	2434	0.397288414133114
"ENSG00000162949"	"CAPN13"	5191	0.455788865343864
"ENSG00000162951"	"LRRTM1"	5047	0.452744204477908
"ENSG00000162959"	"MEMO1"	5220	0.514367816091954
"ENSG00000162961"	"DPY30"	2725	0.381651376146789
"ENSG00000162971"	"TYW5"	11558	0.394704966257138
"ENSG00000162972"	"C2orf47"	1624	0.488916256157635
"ENSG00000162975"	"KCNF1"	2292	0.669720767888307
"ENSG00000162976"	"PQLC3"	2271	0.468075737560546
"ENSG00000162980"	"ARL5A"	6721	0.408272578485344
"ENSG00000162981"	"FAM84A"	8365	0.443395098625224
"ENSG00000162989"	"KCNJ3"	4907	0.413083350315875
"ENSG00000162992"	"NEUROD1"	3312	0.372584541062802
"ENSG00000162994"	"CLHC1"	6642	0.441282746160795
"ENSG00000162997"	"PRORSD1P"	2204	0.445553539019964
"ENSG00000162998"	"FRZB"	2637	0.446719757299962
"ENSG00000162999"	"DUSP19"	5379	0.36939951663878
"ENSG00000163001"	"CFAP36"	3505	0.407417974322397
"ENSG00000163002"	"NUP35"	4025	0.396273291925466
"ENSG00000163006"	"CCDC138"	5796	0.408212560386473
"ENSG00000163009"	"AC007240.1"	NA	NA
"ENSG00000163013"	"FBXO41"	8011	0.51104730994882
"ENSG00000163016"	"ALMS1P"	4690	0.44861407249467
"ENSG00000163017"	"ACTG2"	3811	0.497507215953818
"ENSG00000163026"	"C2orf44"	3870	0.447803617571059
"ENSG00000163029"	"SMC6"	9824	0.385586319218241
"ENSG00000163032"	"VSNL1"	3790	0.43957783641161
"ENSG00000163040"	"CCDC74A"	3077	0.607409814754631
"ENSG00000163041"	"H3F3A"	3814	0.417933927635029
"ENSG00000163046"	"ANKRD30BL"	4947	0.440266828380837
"ENSG00000163050"	"ADCK3"	7797	0.550852892138002
"ENSG00000163053"	"SLC16A14"	4932	0.484184914841849
"ENSG00000163060"	"TEKT4"	2215	0.625733634311512
"ENSG00000163064"	"EN1"	2886	0.588357588357588
"ENSG00000163069"	"SGCB"	4541	0.426778242677824
"ENSG00000163071"	"SPATA18"	4975	0.433768844221106
"ENSG00000163072"	"NOSTRIN"	5248	0.421684451219512
"ENSG00000163075"	"CFAP221"	9655	0.443915069911963
"ENSG00000163081"	"CCDC140"	1932	0.502070393374741
"ENSG00000163082"	"SGPP2"	4983	0.478426650612081
"ENSG00000163083"	"INHBB"	3206	0.56674984404242
"ENSG00000163092"	"XIRP2"	13330	0.394298574643661
"ENSG00000163093"	"BBS5"	4254	0.478138222849083
"ENSG00000163098"	"BIRC8"	1826	0.484665936473165
"ENSG00000163104"	"SMARCAD1"	6313	0.375732615238397
"ENSG00000163106"	"HPGDS"	2111	0.364756039791568
"ENSG00000163110"	"PDLIM5"	11090	0.384039675383228
"ENSG00000163114"	"PDHA2"	1372	0.465014577259475
"ENSG00000163116"	"STPG2"	6076	0.368169848584595
"ENSG00000163121"	"NEURL3"	2494	0.510425020048116
"ENSG00000163125"	"RPRD2"	8738	0.439230945296406
"ENSG00000163126"	"ANKRD23"	4103	0.561540336339264
"ENSG00000163131"	"CTSS"	4071	0.366494718742324
"ENSG00000163132"	"MSX1"	2121	0.587930221593588
"ENSG00000163138"	"PACRGL"	8232	0.380709426627794
"ENSG00000163141"	"BNIPL"	3809	0.491992648989236
"ENSG00000163145"	"C1QTNF7"	5583	0.405695862439549
"ENSG00000163154"	"TNFAIP8L2"	1158	0.546632124352332
"ENSG00000163155"	"LYSMD1"	2508	0.493221690590112
"ENSG00000163156"	"SCNM1"	3265	0.494027565084227
"ENSG00000163159"	"VPS72"	4545	0.495929592959296
"ENSG00000163161"	"ERCC3"	8422	0.47613393493232
"ENSG00000163162"	"RNF149"	5326	0.444611340593316
"ENSG00000163166"	"IWS1"	4146	0.40689821514713
"ENSG00000163170"	"BOLA3"	3072	0.451171875
"ENSG00000163171"	"CDC42EP3"	10406	0.406496252162214
"ENSG00000163191"	"S100A11"	649	0.471494607087827
"ENSG00000163207"	"IVL"	2152	0.586895910780669
"ENSG00000163209"	"SPRR3"	1441	0.475364330326162
"ENSG00000163214"	"DHX57"	7985	0.416405760801503
"ENSG00000163216"	"SPRR2D"	1052	0.436311787072243
"ENSG00000163217"	"BMP10"	6036	0.398774022531478
"ENSG00000163218"	"PGLYRP4"	2273	0.462824461064672
"ENSG00000163219"	"ARHGAP25"	5476	0.502921840759679
"ENSG00000163220"	"S100A9"	573	0.556719022687609
"ENSG00000163235"	"TGFA"	4917	0.486882245271507
"ENSG00000163239"	"TDRD10"	2706	0.577605321507761
"ENSG00000163249"	"CCNYL1"	4707	0.434034416826004
"ENSG00000163251"	"FZD5"	7039	0.518255434010513
"ENSG00000163257"	"DCAF16"	4816	0.390988372093023
"ENSG00000163281"	"GNPDA2"	7216	0.340077605321508
"ENSG00000163283"	"ALPP"	2869	0.614151272220286
"ENSG00000163285"	"GABRG1"	6758	0.327907664989642
"ENSG00000163286"	"ALPPL2"	2492	0.624398073836276
"ENSG00000163288"	"GABRB1"	2952	0.49390243902439
"ENSG00000163291"	"PAQR3"	12403	0.367975489800855
"ENSG00000163293"	"NIPAL1"	5983	0.404980778873475
